Month,Day,Hour,Humidity,Temperture,Pressure
5,21,11,20.0,64,1014
5,21,7,14,78,1016
5,21,7,15.0,82,1015
5,21,7,17.0,72,1015
5,21,2,12.0,88,1016
5,21,20,21,56,1013
5,21,14,22,52,1014
5,21,8,18.0,68,1015
5,21,11,20.0,64,1014
5,21,8,17,66,1016
5,21,22,19,65,1013
5,21,11,19,56,1015
5,21,23,17,69,1013
5,21,9,19,55,1015
5,21,3,12.0,88,1016
5,21,6,14.0,88,1015
5,21,6,12,86,1016
5,21,1,11.0,88,1016
5,21,6,13.0,88,1015
5,21,17,23,49,1014
5,21,23,17.0,77,1013
5,21,20,20.0,68,1013
5,21,14,23.0,57,1013
5,21,17,23.0,57,1013
5,21,21,19,62,1013
5,21,9,19.0,64,1015
5,21,12,20,56,1015
5,21,17,22.0,60,1013
5,21,16,23.0,61,1013
5,21,15,23,49,1014
5,21,15,23.0,61,1013
5,21,2,11,85,1016
5,21,18,22,48,1014
5,21,2,12.0,88,1016
5,21,18,22.0,60,1013
5,21,18,22.0,60,1013
5,21,14,22.0,60,1013
5,21,3,12.0,88,1016
5,21,16,23.0,57,1013
5,21,13,22.0,60,1014
5,21,16,23,49,1014
5,21,8,19.0,64,1015
5,21,0,12.0,88,1016
5,21,19,21.0,64,1013
5,21,0,12,77,1017
5,21,21,19.0,73,1013
5,21,19,22,52,1014
5,21,19,21.0,64,1013
5,21,15,24.0,57,1013
5,21,5,10.0,87,1016
5,21,5,9,81,1016
5,21,13,22.0,60,1014
5,21,13,21,53,1014
5,21,5,12.0,88,1016
5,21,21,19.0,73,1013
5,21,22,18.0,77,1013
5,21,4,9.0,82,1016
5,21,4,10.0,87,1016
5,21,9,19.0,64,1015
5,21,4,12,84,1016
5,21,3,12,82,1016
5,21,22,18.0,73,1013
5,21,12,20.0,64,1014
5,21,23,17.0,72,1013
5,21,1,11,80,1017
5,21,12,21.0,64,1014
5,21,0,11.0,82,1016
5,22,8,18.0,64,1010
5,22,22,19.0,73,1010
5,22,21,21,57,1010
5,22,12,24.0,53,1009
5,22,20,22.0,60,1010
5,22,11,22.0,57,1009
5,22,14,25.0,50,1009
5,22,20,23,49,1010
5,22,10,20,50,1010
5,22,6,16,67,1010
5,22,10,21.0,56,1010
5,22,6,16.0,72,1010
5,22,6,17.0,68,1010
5,22,3,16.0,72,1011
5,22,11,22,43,1010
5,22,2,16.0,72,1011
5,22,15,24.0,53,1010
5,22,8,18,58,1010
5,22,1,16.0,72,1012
5,22,14,25.0,50,1009
5,22,0,16.0,72,1012
5,22,14,24,41,1010
5,22,13,24.0,53,1009
5,22,13,24,43,1010
5,22,17,24.0,53,1010
5,22,17,24,43,1010
5,22,17,24.0,50,1010
5,22,19,23.0,57,1010
5,22,16,24.0,50,1010
5,22,16,24.0,53,1010
5,22,16,24,44,1010
5,22,21,21.0,64,1010
5,22,11,23.0,53,1009
5,22,2,16,62,1012
5,22,22,17.0,82,1010
5,22,20,21.0,64,1010
5,22,9,19,54,1010
5,22,1,16.0,72,1012
5,22,18,23,44,1010
5,22,18,23.0,57,1009
5,22,13,24.0,53,1009
5,22,22,20,65,1010
5,22,3,16,67,1011
5,22,15,25,40,1010
5,22,3,16.0,72,1011
5,22,0,17,68,1013
5,22,15,24.0,50,1010
5,22,10,22.0,57,1009
5,22,19,23.0,57,1009
5,22,9,19.0,64,1010
5,22,8,19.0,64,1010
5,22,23,17.0,82,1010
5,22,23,17,76,1010
5,22,2,16.0,72,1011
5,22,12,24.0,53,1009
5,22,7,18.0,64,1010
5,22,12,23,43,1010
5,22,9,20.0,60,1010
5,22,7,17,63,1010
5,22,0,17.0,72,1012
5,22,7,17.0,68,1009
5,22,19,24,44,1010
5,22,23,17.0,82,1010
5,22,4,16.0,72,1010
5,22,4,16,67,1011
5,22,18,24.0,53,1009
5,22,4,15.0,77,1010
5,22,21,20.0,68,1010
5,22,5,16.0,72,1010
5,22,5,15.0,77,1010
5,22,1,16,65,1012
5,22,5,15,68,1011
5,23,10,17.0,72,1008
5,23,11,17.0,77,1007
5,23,3,15.0,77,1009
5,23,7,17.0,72,1008
5,23,7,17,69,1009
5,23,7,16.0,77,1007
5,23,18,17,85,1009
5,23,0,16,76,1011
5,23,22,15,84,1011
5,23,0,16.0,77,1010
5,23,16,17.0,88,1008
5,23,16,17.0,88,1008
5,23,21,15.0,88,1010
5,23,19,17,87,1009
5,23,17,17.0,88,1008
5,23,8,17.0,72,1007
5,23,1,15.0,77,1011
5,23,9,17.0,68,1007
5,23,4,14.0,88,1007
5,23,10,16.0,82,1007
5,23,4,15,73,1009
5,23,4,15.0,82,1008
5,23,2,15.0,77,1010
5,23,20,16.0,88,1009
5,23,20,16,84,1009
5,23,18,17.0,88,1009
5,23,22,15.0,88,1011
5,23,6,16.0,77,1009
5,23,6,16.0,82,1007
5,23,0,15.0,82,1011
5,23,6,15,79,1007
5,23,12,18.0,73,1008
5,23,23,14.0,88,1011
5,23,1,15,73,1011
5,23,11,16.0,82,1007
5,23,9,17,63,1008
5,23,11,16,77,1008
5,23,23,14.0,94,1011
5,23,14,20.0,64,1008
5,23,21,16,84,1010
5,23,14,19,60,1009
5,23,3,15.0,82,1008
5,23,14,20.0,68,1008
5,23,20,16.0,88,1009
5,23,13,18,62,1008
5,23,5,14,78,1008
5,23,13,18.0,73,1008
5,23,5,14.0,88,1007
5,23,5,15.0,82,1007
5,23,8,16,66,1008
5,23,8,17.0,72,1007
5,23,19,16.0,94,1009
5,23,12,18.0,77,1008
5,23,2,15.0,77,1010
5,23,10,17,64,1009
5,23,2,15,73,1010
5,23,17,17,85,1009
5,23,17,17.0,88,1008
5,23,9,17.0,72,1008
5,23,19,17.0,88,1009
5,23,18,17.0,88,1009
5,23,3,15,72,1010
5,23,21,16.0,88,1010
5,23,23,14,83,1011
5,23,15,18.0,83,1008
5,23,15,19.0,78,1009
5,23,13,19.0,73,1008
5,23,1,15.0,77,1010
5,23,22,15.0,88,1011
5,23,12,17,71,1008
5,24,16,20,48,1015
5,24,4,12,84,1013
5,24,16,20.0,56,1015
5,24,4,12.0,88,1013
5,24,4,12.0,88,1013
5,24,20,18.0,68,1015
5,24,9,14,76,1014
5,24,15,20.0,56,1015
5,24,9,15.0,77,1014
5,24,2,13,86,1012
5,24,17,20.0,52,1015
5,24,8,14.0,82,1014
5,24,5,12.0,88,1013
5,24,14,19,50,1015
5,24,5,12,86,1013
5,24,5,12.0,88,1013
5,24,3,12.0,94,1013
5,24,15,20,51,1015
5,24,10,16.0,72,1015
5,24,10,16.0,72,1015
5,24,16,20.0,56,1015
5,24,10,16,72,1015
5,24,0,14.0,88,1012
5,24,19,19.0,60,1014
5,24,17,19,47,1015
5,24,8,13,85,1014
5,24,22,16.0,72,1016
5,24,11,17.0,72,1015
5,24,11,16,65,1015
5,24,2,12.0,94,1012
5,24,11,17.0,72,1015
5,24,15,20.0,56,1015
5,24,1,14,86,1012
5,24,13,18,56,1015
5,24,1,13.0,88,1012
5,24,13,19.0,60,1015
5,24,13,19.0,60,1015
5,24,22,16,63,1016
5,24,19,19.0,60,1014
5,24,23,13.0,82,1016
5,24,23,14,72,1016
5,24,9,15.0,82,1014
5,24,23,13.0,82,1016
5,24,0,14.0,88,1012
5,24,3,13.0,88,1013
5,24,12,18.0,68,1015
5,24,3,12,87,1013
5,24,19,19,47,1015
5,24,12,17,62,1015
5,24,12,17.0,72,1015
5,24,8,13.0,88,1014
5,24,21,16.0,72,1016
5,24,21,18.0,68,1015
5,24,21,18,57,1015
5,24,14,20.0,56,1015
5,24,7,13.0,88,1014
5,24,7,12.0,94,1013
5,24,1,13.0,88,1012
5,24,7,12,86,1014
5,24,20,19.0,64,1015
5,24,17,20.0,52,1014
5,24,18,19.0,60,1014
5,24,18,20.0,56,1014
5,24,0,14,84,1012
5,24,18,20,42,1015
5,24,20,19,51,1015
5,24,2,13.0,88,1012
5,24,6,12.0,88,1013
5,24,14,20.0,56,1015
5,24,6,12,87,1013
5,24,22,14.0,77,1016
5,24,6,12.0,94,1013
5,25,0,12.0,82,1016
5,25,0,13.0,77,1016
5,25,6,11.0,88,1017
5,25,0,13,75,1017
5,25,7,12,81,1018
5,25,13,20.0,52,1019
5,25,19,19.0,49,1020
5,25,9,15,52,1018
5,25,5,10.0,87,1017
5,25,21,18,45,1021
5,25,1,11.0,88,1016
5,25,1,11,76,1016
5,25,21,15.0,67,1021
5,25,18,19.0,60,1020
5,25,1,11.0,82,1016
5,25,11,17,44,1019
5,25,3,11,76,1017
5,25,11,18.0,56,1019
5,25,3,11.0,82,1016
5,25,3,11.0,82,1016
5,25,17,21,41,1020
5,25,23,13.0,72,1022
5,25,13,19,41,1020
5,25,4,11,83,1017
5,25,10,16.0,63,1019
5,25,13,20.0,49,1019
5,25,2,11.0,82,1016
5,25,12,19.0,52,1019
5,25,2,11,79,1016
5,25,2,11.0,88,1016
5,25,5,10,83,1017
5,25,17,20.0,52,1020
5,25,18,20.0,56,1020
5,25,9,15.0,63,1018
5,25,8,15.0,67,1018
5,25,17,21.0,46,1020
5,25,11,18.0,56,1019
5,25,9,16.0,59,1018
5,25,7,14.0,72,1017
5,25,4,10.0,94,1016
5,25,8,15.0,63,1018
5,25,10,16,50,1019
5,25,8,14,59,1018
5,25,21,17.0,59,1021
5,25,12,19.0,52,1019
5,25,16,20.0,56,1020
5,25,16,21,45,1020
5,25,23,12.0,77,1022
5,25,16,20.0,52,1020
5,25,6,10,83,1017
5,25,14,20,38,1020
5,25,6,10.0,94,1017
5,25,14,20.0,49,1019
5,25,14,21.0,53,1019
5,25,19,20,47,1020
5,25,20,18.0,56,1021
5,25,19,19.0,56,1020
5,25,20,19,39,1021
5,25,20,18.0,56,1020
5,25,7,13.0,82,1017
5,25,4,11.0,88,1016
5,25,15,21.0,53,1019
5,25,5,10.0,87,1017
5,25,23,13,62,1022
5,25,15,21,41,1020
5,25,15,21.0,49,1019
5,25,12,18,48,1020
5,25,22,14.0,67,1022
5,25,22,14.0,72,1022
5,25,22,15,58,1022
5,25,18,20,39,1020
5,26,17,19.0,60,1021
5,26,13,19.0,49,1023
5,26,13,19,37,1024
5,26,13,20.0,56,1023
5,26,22,14,62,1020
5,26,14,19,43,1023
5,26,2,10,73,1023
5,26,14,19.0,49,1023
5,26,2,10.0,76,1023
5,26,2,9.0,82,1023
5,26,12,19.0,52,1023
5,26,21,16,50,1020
5,26,19,18,51,1021
5,26,21,15.0,67,1020
5,26,19,18.0,64,1020
5,26,19,18.0,64,1020
5,26,17,19,56,1022
5,26,15,19.0,60,1022
5,26,5,8.0,87,1023
5,26,10,17.0,63,1023
5,26,4,8.0,87,1023
5,26,10,15,59,1024
5,26,10,16.0,68,1023
5,26,16,18.0,68,1022
5,26,23,12,76,1020
5,26,20,17.0,59,1020
5,26,12,18,50,1024
5,26,20,17,57,1020
5,26,8,13.0,77,1023
5,26,8,12,75,1024
5,26,12,18.0,59,1023
5,26,14,20.0,56,1022
5,26,8,13.0,82,1023
5,26,9,15.0,72,1024
5,26,9,14.0,77,1024
5,26,15,19,50,1023
5,26,9,13,70,1024
5,26,17,19.0,60,1021
5,26,20,16.0,63,1020
5,26,4,8.0,87,1023
5,26,0,11.0,76,1022
5,26,0,12,68,1022
5,26,5,8,80,1024
5,26,0,11.0,76,1023
5,26,11,17,52,1024
5,26,11,17.0,59,1024
5,26,11,17.0,59,1023
5,26,23,10.0,82,1020
5,26,21,14.0,72,1020
5,26,6,10.0,87,1023
5,26,16,19.0,64,1022
5,26,3,9.0,82,1023
5,26,16,19,55,1022
5,26,3,9,75,1023
5,26,3,9.0,82,1023
5,26,4,8,80,1024
5,26,23,12.0,82,1020
5,26,18,18.0,64,1021
5,26,22,12.0,77,1020
5,26,5,9.0,87,1023
5,26,18,18,52,1021
5,26,18,18.0,64,1021
5,26,1,10.0,82,1023
5,26,1,10.0,82,1023
5,26,7,12.0,82,1023
5,26,1,11,72,1023
5,26,15,19.0,60,1022
5,26,6,9,79,1024
5,26,22,14.0,72,1020
5,27,9,16,61,1020
5,27,9,16.0,68,1020
5,27,9,16.0,68,1020
5,27,4,9,88,1019
5,27,12,17,54,1021
5,27,4,9.0,93,1019
5,27,12,17.0,63,1020
5,27,12,17.0,63,1021
5,27,17,17.0,55,1019
5,27,5,13.0,88,1018
5,27,8,16.0,68,1020
5,27,23,13.0,67,1020
5,27,8,16,61,1020
5,27,8,16.0,72,1020
5,27,16,18.0,45,1019
5,27,6,15.0,82,1019
5,27,13,16.0,63,1020
5,27,6,13,84,1019
5,27,13,17,52,1021
5,27,7,16.0,72,1019
5,27,13,17.0,63,1020
5,27,3,8.0,93,1019
5,27,3,8,85,1019
5,27,19,18.0,49,1018
5,27,3,9.0,87,1019
5,27,2,8.0,87,1019
5,27,2,8.0,87,1019
5,27,15,18.0,49,1019
5,27,2,8,81,1020
5,27,14,17.0,59,1020
5,27,5,10,87,1019
5,27,21,15.0,63,1019
5,27,18,17.0,55,1019
5,27,18,17,44,1019
5,27,22,14.0,67,1019
5,27,18,18.0,45,1019
5,27,7,16,70,1019
5,27,21,16,52,1019
5,27,22,14.0,67,1019
5,27,17,18,33,1019
5,27,1,8,82,1020
5,27,17,17.0,52,1019
5,27,1,8.0,87,1020
5,27,1,8.0,87,1020
5,27,4,10.0,87,1018
5,27,21,15.0,63,1019
5,27,16,18.0,45,1019
5,27,19,17.0,52,1018
5,27,15,18,45,1020
5,27,5,10.0,94,1018
5,27,15,18.0,52,1020
5,27,0,9.0,82,1020
5,27,14,17.0,55,1020
5,27,0,10,73,1020
5,27,7,16.0,72,1019
5,27,0,9.0,82,1020
5,27,10,16.0,68,1020
5,27,10,16,57,1020
5,27,22,14,58,1020
5,27,19,18,37,1019
5,27,10,16.0,68,1020
5,27,23,13,59,1020
5,27,11,17.0,63,1020
5,27,11,17.0,63,1020
5,27,11,16,56,1021
5,27,20,16.0,63,1019
5,27,20,17.0,59,1018
5,27,16,18,37,1020
5,27,20,17,40,1019
5,27,23,14.0,63,1020
5,27,6,16.0,77,1019
5,27,14,17,51,1020
5,28,8,10,55,1021
5,28,8,10.0,66,1020
5,28,8,10.0,66,1020
5,28,11,10.0,66,1021
5,28,23,11,66,1021
5,28,5,10,53,1020
5,28,15,14.0,48,1020
5,28,5,10.0,66,1020
5,28,15,14,32,1021
5,28,15,15.0,42,1020
5,28,4,11.0,62,1020
5,28,9,10.0,62,1021
5,28,12,11.0,58,1021
5,28,9,10,56,1021
5,28,9,10.0,62,1020
5,28,7,10.0,66,1020
5,28,7,10,54,1021
5,28,6,10.0,66,1020
5,28,23,11.0,71,1021
5,28,13,13.0,51,1021
5,28,2,13.0,58,1020
5,28,2,13,51,1020
5,28,16,15,32,1020
5,28,19,16.0,45,1020
5,28,2,12.0,67,1020
5,28,10,10.0,62,1021
5,28,18,16.0,39,1020
5,28,18,15,32,1020
5,28,3,11.0,62,1020
5,28,3,12.0,62,1020
5,28,3,12,53,1020
5,28,20,15.0,51,1020
5,28,21,13.0,67,1020
5,28,14,14.0,44,1020
5,28,14,14.0,48,1021
5,28,4,11,53,1021
5,28,14,13,37,1021
5,28,21,14.0,63,1020
5,28,13,12,40,1021
5,28,6,10,54,1021
5,28,22,11.0,76,1020
5,28,16,15.0,42,1020
5,28,0,14,55,1020
5,28,20,15.0,55,1020
5,28,0,14.0,59,1020
5,28,0,14.0,59,1020
5,28,5,10.0,66,1020
5,28,22,12.0,72,1020
5,28,18,16.0,39,1020
5,28,17,15,31,1020
5,28,17,15.0,48,1020
5,28,17,15.0,45,1020
5,28,4,11.0,62,1020
5,28,1,13.0,63,1020
5,28,19,16,30,1020
5,28,1,14,51,1020
5,28,6,10.0,62,1020
5,28,1,14.0,59,1020
5,28,10,10.0,62,1021
5,28,12,11,51,1021
5,28,10,10,53,1021
5,28,16,15.0,45,1020
5,28,21,14,48,1020
5,28,11,10,53,1021
5,28,19,16.0,45,1020
5,28,12,12.0,54,1021
5,28,22,12,60,1020
5,28,20,16,36,1020
5,28,13,13.0,51,1021
5,28,7,10.0,66,1020
5,28,11,11.0,58,1021
5,28,23,11.0,71,1021
5,29,21,12.0,62,1021
5,29,7,10,69,1022
5,29,7,11.0,67,1022
5,29,7,11.0,62,1022
5,29,12,15.0,45,1022
5,29,14,15.0,48,1021
5,29,22,11.0,67,1021
5,29,11,14.0,48,1022
5,29,22,12,51,1022
5,29,1,12,54,1022
5,29,11,13,40,1022
5,29,16,15.0,45,1021
5,29,11,13.0,51,1022
5,29,6,10.0,82,1022
5,29,12,14,34,1022
5,29,6,9,70,1022
5,29,6,9.0,82,1022
5,29,0,12.0,62,1021
5,29,8,11.0,58,1022
5,29,8,11,48,1022
5,29,13,15.0,48,1022
5,29,13,15.0,48,1022
5,29,9,12.0,54,1022
5,29,13,14,36,1022
5,29,22,10.0,66,1021
5,29,21,14,45,1021
5,29,3,10.0,71,1021
5,29,14,15.0,48,1021
5,29,9,12.0,51,1022
5,29,20,16,38,1021
5,29,10,12,39,1023
5,29,20,15.0,51,1021
5,29,10,13.0,51,1022
5,29,10,13.0,51,1022
5,29,15,16.0,48,1021
5,29,8,12.0,51,1022
5,29,2,12,54,1022
5,29,19,15.0,51,1021
5,29,2,11.0,67,1021
5,29,19,16,34,1021
5,29,19,16.0,45,1021
5,29,21,14.0,55,1021
5,29,17,16.0,39,1021
5,29,16,16.0,39,1021
5,29,23,9.0,71,1021
5,29,23,9.0,71,1021
5,29,3,11.0,67,1021
5,29,0,11.0,67,1021
5,29,18,16.0,45,1021
5,29,0,11,58,1021
5,29,1,12.0,62,1021
5,29,23,10,61,1021
5,29,9,12,41,1023
5,29,14,15,37,1022
5,29,4,9.0,76,1021
5,29,4,10.0,76,1021
5,29,2,11.0,67,1021
5,29,4,10,62,1022
5,29,12,14.0,48,1022
5,29,3,11,58,1022
5,29,16,16,34,1022
5,29,18,16,29,1021
5,29,18,16.0,42,1021
5,29,17,16,28,1022
5,29,1,12.0,62,1021
5,29,15,15,36,1022
5,29,5,9.0,76,1021
5,29,15,15.0,51,1021
5,29,5,9,70,1022
5,29,20,14.0,55,1021
5,29,5,9.0,76,1021
5,29,17,16.0,39,1021
5,30,4,6,74,1020
5,30,12,20,40,1018
5,30,4,6.0,81,1020
5,30,12,20.0,49,1018
5,30,12,21.0,49,1018
5,30,9,16,46,1019
5,30,7,11,56,1020
5,30,9,17.0,55,1019
5,30,5,7.0,76,1020
5,30,6,9.0,76,1019
5,30,13,21.0,49,1018
5,30,6,8,75,1020
5,30,13,21.0,43,1018
5,30,14,22,33,1018
5,30,18,21.0,49,1016
5,30,8,15.0,59,1019
5,30,8,14,48,1019
5,30,8,15.0,55,1019
5,30,18,22.0,41,1016
5,30,2,7.0,81,1020
5,30,2,7.0,81,1020
5,30,4,7.0,81,1020
5,30,2,7,73,1021
5,30,16,22.0,38,1017
5,30,22,15,59,1017
5,30,19,19.0,56,1016
5,30,19,20.0,56,1016
5,30,5,6,71,1020
5,30,19,21,41,1017
5,30,7,12.0,62,1019
5,30,23,13.0,77,1017
5,30,22,14.0,72,1017
5,30,3,7.0,81,1020
5,30,22,15.0,72,1017
5,30,3,7,72,1021
5,30,3,6.0,81,1020
5,30,17,22,28,1017
5,30,1,8,69,1021
5,30,17,22.0,41,1017
5,30,1,8.0,76,1021
5,30,1,8.0,76,1021
5,30,23,12.0,82,1017
5,30,16,22.0,38,1017
5,30,15,22.0,41,1017
5,30,0,8.0,76,1021
5,30,14,22.0,41,1017
5,30,16,22,31,1017
5,30,0,8,63,1022
5,30,21,16,54,1017
5,30,0,8.0,76,1021
5,30,6,11.0,67,1019
5,30,15,22,30,1018
5,30,21,16.0,63,1016
5,30,11,19.0,49,1018
5,30,11,19.0,49,1018
5,30,17,22.0,38,1016
5,30,11,19,38,1019
5,30,5,8.0,81,1019
5,30,21,15.0,67,1017
5,30,20,17.0,63,1017
5,30,9,16.0,55,1019
5,30,7,14.0,55,1019
5,30,20,19,47,1017
5,30,23,13,67,1017
5,30,18,22,29,1017
5,30,14,22.0,41,1017
5,30,15,22.0,41,1017
5,30,10,18.0,52,1018
5,30,10,17,38,1019
5,30,20,18.0,64,1016
5,30,10,19.0,49,1018
5,31,13,17.0,55,1015
5,31,9,13.0,72,1016
5,31,9,13.0,72,1016
5,31,9,12,63,1016
5,31,22,12,70,1017
5,31,17,16.0,63,1015
5,31,12,16.0,59,1015
5,31,12,15.0,67,1015
5,31,23,12,75,1018
5,31,12,14,56,1016
5,31,17,17,54,1016
5,31,13,16,50,1016
5,31,15,17,50,1016
5,31,8,12.0,72,1016
5,31,8,11,65,1016
5,31,20,14,59,1016
5,31,8,12.0,72,1016
5,31,16,17.0,59,1015
5,31,21,13,64,1017
5,31,13,17.0,59,1015
5,31,7,11,70,1016
5,31,11,14,63,1016
5,31,7,11.0,76,1015
5,31,11,14.0,67,1015
5,31,11,14.0,67,1015
5,31,14,17.0,59,1015
5,31,6,11.0,76,1016
5,31,15,17.0,63,1015
5,31,5,11.0,76,1016
5,31,10,13.0,72,1015
5,31,5,11,74,1016
5,31,4,10,76,1016
5,31,10,13,63,1016
5,31,17,17.0,63,1015
5,31,10,13.0,72,1016
5,31,23,12.0,77,1017
5,31,0,11.0,82,1017
5,31,22,12.0,82,1017
5,31,0,11,78,1017
5,31,0,11.0,82,1017
5,31,23,11.0,82,1017
5,31,1,10.0,87,1016
5,31,1,10.0,87,1016
5,31,1,10,77,1017
5,31,6,11,70,1016
5,31,20,14.0,72,1017
5,31,21,13.0,77,1017
5,31,4,11.0,76,1016
5,31,5,11.0,76,1016
5,31,19,15,56,1016
5,31,19,15.0,63,1016
5,31,19,15.0,67,1016
5,31,22,12.0,77,1017
5,31,14,17,50,1016
5,31,2,10,79,1017
5,31,14,17.0,55,1015
5,31,2,10.0,87,1016
5,31,2,10.0,82,1016
5,31,7,12.0,72,1016
5,31,15,17.0,63,1015
5,31,18,16.0,63,1016
5,31,21,13.0,72,1017
5,31,18,16,53,1016
5,31,18,16.0,63,1015
5,31,6,11.0,76,1015
5,31,16,17.0,59,1015
5,31,3,10.0,87,1016
5,31,16,17,53,1016
5,31,3,10,78,1016
5,31,4,11.0,82,1016
5,31,3,10.0,82,1016
5,31,20,14.0,72,1016
6,1,7,12,84,1019
6,1,11,16,60,1020
6,1,7,12.0,88,1019
6,1,11,16.0,63,1020
6,1,11,17.0,63,1020
6,1,5,11.0,88,1019
6,1,21,16.0,72,1021
6,1,6,11.0,88,1019
6,1,5,11.0,88,1018
6,1,10,15.0,72,1020
6,1,5,10,84,1018
6,1,10,14,67,1020
6,1,10,15.0,72,1020
6,1,16,20.0,49,1020
6,1,22,16.0,72,1021
6,1,17,20.0,56,1020
6,1,1,11.0,82,1018
6,1,1,11.0,82,1018
6,1,7,12.0,88,1019
6,1,1,11,80,1018
6,1,15,20.0,43,1020
6,1,6,11,85,1019
6,1,23,14.0,77,1021
6,1,20,17.0,68,1021
6,1,4,10.0,87,1018
6,1,17,20,41,1020
6,1,0,11.0,82,1017
6,1,0,11,80,1018
6,1,0,11.0,82,1018
6,1,20,18,54,1021
6,1,14,19,38,1021
6,1,2,11,80,1018
6,1,14,19.0,52,1020
6,1,2,11.0,82,1018
6,1,2,11.0,82,1018
6,1,20,17.0,68,1021
6,1,21,17,61,1021
6,1,19,19,53,1021
6,1,21,17.0,68,1021
6,1,19,18.0,64,1021
6,1,19,18.0,64,1021
6,1,15,20.0,46,1020
6,1,16,20.0,52,1020
6,1,3,10.0,87,1018
6,1,16,20,34,1020
6,1,12,18.0,59,1020
6,1,3,11,81,1018
6,1,3,11.0,82,1018
6,1,4,10,81,1018
6,1,23,14.0,82,1021
6,1,18,19.0,60,1021
6,1,22,15.0,77,1021
6,1,18,19,47,1021
6,1,18,19.0,60,1020
6,1,14,20.0,46,1020
6,1,8,12.0,88,1019
6,1,8,12,80,1020
6,1,12,18.0,56,1020
6,1,12,17,53,1020
6,1,8,13.0,82,1019
6,1,6,11.0,94,1019
6,1,23,15,69,1022
6,1,9,14.0,77,1020
6,1,9,13.0,82,1020
6,1,4,10.0,94,1018
6,1,9,13,78,1020
6,1,17,20.0,49,1020
6,1,15,20,35,1020
6,1,13,18.0,59,1020
6,1,13,18,50,1020
6,1,13,19.0,49,1020
6,1,22,16,64,1021
6,2,12,21.0,49,1021
6,2,16,22.0,38,1020
6,2,16,22,26,1020
6,2,16,22.0,38,1020
6,2,11,19,52,1022
6,2,3,8,83,1022
6,2,11,19.0,60,1022
6,2,3,8.0,87,1021
6,2,3,8.0,93,1021
6,2,10,18.0,68,1022
6,2,4,8.0,93,1021
6,2,15,22.0,38,1020
6,2,4,8,85,1022
6,2,23,14,65,1019
6,2,15,21,31,1021
6,2,13,22.0,41,1021
6,2,15,22.0,38,1020
6,2,12,20,48,1022
6,2,22,14.0,77,1019
6,2,22,15.0,72,1019
6,2,22,16,63,1019
6,2,18,21.0,46,1019
6,2,9,16.0,82,1022
6,2,9,16,81,1022
6,2,17,22.0,46,1019
6,2,11,20.0,56,1021
6,2,9,17.0,72,1022
6,2,21,18,54,1019
6,2,7,13.0,94,1022
6,2,17,22.0,43,1019
6,2,8,15.0,88,1022
6,2,8,14.0,88,1022
6,2,10,18,58,1022
6,2,8,14,88,1022
6,2,18,21.0,46,1019
6,2,21,18.0,64,1019
6,2,5,9.0,93,1021
6,2,17,22,30,1020
6,2,23,14.0,77,1018
6,2,1,11.0,82,1021
6,2,1,12,75,1022
6,2,21,16.0,68,1019
6,2,5,10.0,87,1022
6,2,1,10.0,87,1021
6,2,6,10,85,1022
6,2,14,22,30,1021
6,2,6,10.0,94,1022
6,2,14,21.0,56,1021
6,2,14,21.0,46,1020
6,2,19,21,36,1020
6,2,20,19.0,60,1019
6,2,19,21.0,43,1019
6,2,20,20,43,1019
6,2,20,20.0,56,1019
6,2,7,12.0,94,1022
6,2,13,21.0,43,1021
6,2,2,9.0,82,1022
6,2,12,21.0,49,1021
6,2,2,10,83,1022
6,2,23,14.0,77,1018
6,2,2,10.0,87,1021
6,2,5,9,84,1022
6,2,13,21,38,1021
6,2,4,9.0,87,1022
6,2,0,12.0,82,1021
6,2,0,13.0,77,1021
6,2,6,11.0,94,1022
6,2,0,13,73,1022
6,2,10,19.0,60,1022
6,2,7,11,88,1022
6,2,18,22,35,1020
6,3,3,12.0,82,1017
6,3,12,19.0,46,1016
6,3,2,12.0,82,1017
6,3,20,17,54,1014
6,3,12,19,48,1016
6,3,19,17.0,63,1014
6,3,3,11.0,88,1016
6,3,8,16.0,77,1016
6,3,21,15.0,77,1014
6,3,21,16.0,72,1014
6,3,3,12,76,1017
6,3,12,19.0,52,1016
6,3,10,18.0,73,1016
6,3,10,19.0,64,1016
6,3,16,19.0,52,1015
6,3,10,19,54,1016
6,3,0,13.0,82,1018
6,3,17,19,42,1015
6,3,2,12.0,82,1017
6,3,6,12.0,82,1016
6,3,6,12,78,1016
6,3,22,14.0,77,1014
6,3,6,13.0,82,1016
6,3,1,13,75,1018
6,3,13,20,34,1016
6,3,1,13.0,82,1018
6,3,13,19.0,49,1015
6,3,13,19.0,52,1015
6,3,23,14.0,82,1014
6,3,23,14,76,1014
6,3,9,19.0,64,1016
6,3,23,13.0,82,1014
6,3,0,14.0,77,1018
6,3,8,16.0,77,1016
6,3,5,12.0,82,1016
6,3,14,19,36,1016
6,3,5,11,76,1017
6,3,5,11.0,82,1016
6,3,2,12,78,1018
6,3,14,20.0,46,1015
6,3,20,17.0,68,1014
6,3,15,19.0,49,1015
6,3,19,17.0,63,1014
6,3,21,16,61,1014
6,3,7,15.0,77,1016
6,3,7,14.0,77,1016
6,3,1,12.0,82,1017
6,3,7,13,73,1016
6,3,17,18.0,56,1015
6,3,20,17.0,63,1014
6,3,19,18,50,1014
